max_temp,min_temp,yr,mo,da
26.11111111,11.11111111,44,12,27
26.11111111,11.11111111,44,12,28
28.33333333,12.22222222,44,12,29
28.88888889,12.77777778,44,12,30
28.33333333,13.88888889,44,12,31
28.88888889,13.88888889,45,1,1
25,15,45,1,2
23.88888889,11.66666667,45,1,3
25,10.55555556,45,1,4
26.11111111,10.55555556,45,1,5
18.88888889,13.88888889,45,1,6
19.44444444,9.444444444,45,1,7
20.55555556,8.888888889,45,1,8
22.22222222,9.444444444,45,1,9
24.44444444,10.55555556,45,1,10
27.22222222,12.22222222,45,1,11
25,14.44444444,45,1,12
23.33333333,12.22222222,45,1,13
25,10,45,1,14
25.55555556,11.66666667,45,1,15
26.66666667,13.33333333,45,1,16
25.55555556,12.77777778,45,1,17
25.55555556,11.11111111,45,1,18
25.55555556,12.22222222,45,1,19
26.11111111,12.22222222,45,1,20
26.11111111,12.22222222,45,1,21
26.11111111,12.77777778,45,1,22
26.66666667,12.22222222,45,1,23
26.11111111,10.55555556,45,1,24
26.66666667,11.11111111,45,1,25
28.33333333,12.22222222,45,1,26
29.44444444,13.33333333,45,1,27
27.77777778,13.33333333,45,1,28
25.55555556,10.55555556,45,1,29
28.88888889,10.55555556,45,1,30
29.44444444,15,45,1,31
31.66666667,17.77777778,45,2,1
24.44444444,12.22222222,45,2,2
25,11.11111111,45,2,3
25,10,45,2,4
27.22222222,10,45,2,5
30.55555556,12.22222222,45,2,6
32.22222222,13.88888889,45,2,7
32.77777778,15.55555556,45,2,8
31.11111111,15.55555556,45,2,9
31.66666667,15.55555556,45,2,10
29.44444444,13.88888889,45,2,11
33.33333333,14.44444444,45,2,12
33.88888889,18.88888889,45,2,13
30,17.22222222,45,2,14
28.33333333,12.22222222,45,2,15
28.88888889,11.66666667,45,2,16
29.44444444,13.33333333,45,2,17
31.66666667,18.33333333,45,2,18
27.77777778,17.77777778,45,2,19
29.44444444,16.11111111,45,2,20
30.55555556,15,45,2,21
30,15.55555556,45,2,22
30.55555556,12.77777778,45,2,23
31.11111111,13.33333333,45,2,24
30.55555556,13.33333333,45,2,25
33.33333333,13.33333333,45,2,26
34.44444444,14.44444444,45,2,27
37.22222222,17.77777778,45,2,28
37.77777778,18.88888889,45,3,1
37.77777778,21.11111111,45,3,2
36.66666667,21.66666667,45,3,3
37.77777778,20,45,3,4
33.33333333,20,45,3,5
31.11111111,18.88888889,45,3,6
30.55555556,16.11111111,45,3,7
31.66666667,15,45,3,8
33.33333333,15.55555556,45,3,9
33.88888889,15.55555556,45,3,10
36.11111111,17.77777778,45,3,11
36.11111111,12.22222222,45,3,12
30.55555556,17.77777778,45,3,13
35.55555556,20.55555556,45,3,14
33.33333333,21.11111111,45,3,15
34.44444444,23.33333333,45,3,16
37.22222222,22.77777778,45,3,17
38.88888889,23.88888889,45,3,18
40.55555556,23.88888889,45,3,19
40,22.77777778,45,3,20
37.77777778,21.66666667,45,3,21
37.77777778,20,45,3,22
38.33333333,21.11111111,45,3,23
39.44444444,22.22222222,45,3,24
40.55555556,22.22222222,45,3,25
39.44444444,22.22222222,45,3,26
39.44444444,23.88888889,45,3,27
41.11111111,23.88888889,45,3,28
40.55555556,23.88888889,45,3,29
41.11111111,23.88888889,45,3,30
38.88888889,23.33333333,45,3,31
38.33333333,23.88888889,45,4,1
38.88888889,24.44444444,45,4,2
40.55555556,24.44444444,45,4,3
38.88888889,25,45,4,4
38.88888889,22.22222222,45,4,5
40,23.88888889,45,4,6
41.11111111,24.44444444,45,4,7
40.55555556,25,45,4,8
41.11111111,25.55555556,45,4,9
41.11111111,26.11111111,45,4,10
37.77777778,23.88888889,45,4,11
37.77777778,25,45,4,12
40,23.33333333,45,4,13
34.44444444,25.55555556,45,4,14
33.33333333,21.11111111,45,4,15
32.77777778,18.88888889,45,4,16
35,22.22222222,45,4,17
37.22222222,23.33333333,45,4,18
35.55555556,23.88888889,45,4,19
35,22.77777778,45,4,20
32.77777778,20.55555556,45,4,21
34.44444444,18.33333333,45,4,22
32.77777778,17.77777778,45,4,23
34.44444444,21.11111111,45,4,24
36.11111111,21.11111111,45,4,25
37.77777778,23.33333333,45,4,26
35.55555556,23.33333333,45,4,27
35,23.33333333,45,4,28
37.22222222,24.44444444,45,4,29
38.88888889,24.44444444,45,4,30
37.22222222,23.88888889,45,5,1
36.66666667,23.88888889,45,5,2
40,24.44444444,45,5,3
43.88888889,25.55555556,45,5,4
43.88888889,26.66666667,45,5,5
45,27.22222222,45,5,6
43.33333333,26.66666667,45,5,7
41.11111111,26.66666667,45,5,8
38.88888889,28.33333333,45,5,9
39.44444444,24.44444444,45,5,10
39.44444444,24.44444444,45,5,11
42.22222222,23.88888889,45,5,12
43.88888889,26.66666667,45,5,13
40.55555556,26.66666667,45,5,14
35,20.55555556,45,5,15
34.44444444,20.55555556,45,5,16
35.55555556,22.22222222,45,5,17
35.55555556,24.44444444,45,5,18
36.66666667,20,45,5,19
35.55555556,21.11111111,45,5,20
38.33333333,20.55555556,45,5,21
35.55555556,23.88888889,45,5,22
37.22222222,21.11111111,45,5,23
36.11111111,25,45,5,24
37.77777778,26.66666667,45,5,25
38.88888889,25.55555556,45,5,26
36.11111111,20.55555556,45,5,27
33.88888889,22.22222222,45,5,28
35.55555556,20,45,5,29
34.44444444,23.88888889,45,5,30
35,26.66666667,45,5,31
37.77777778,26.11111111,45,6,1
38.88888889,26.66666667,45,6,2
40,26.66666667,45,6,3
41.66666667,28.33333333,45,6,4
44.44444444,27.77777778,45,6,5
41.66666667,28.88888889,45,6,6
39.44444444,22.77777778,45,6,7
36.11111111,25.55555556,45,6,8
33.33333333,26.66666667,45,6,9
37.22222222,27.22222222,45,6,10
34.44444444,26.66666667,45,6,11
36.66666667,23.88888889,45,6,12
35,24.44444444,45,6,13
37.22222222,27.77777778,45,6,14
38.33333333,26.66666667,45,6,15
37.77777778,23.88888889,45,6,16
36.66666667,24.44444444,45,6,17
36.66666667,25.55555556,45,6,18
37.22222222,25.55555556,45,6,19
33.33333333,25.55555556,45,6,20
36.66666667,25,45,6,21
34.44444444,25.55555556,45,6,22
35,24.44444444,45,6,23
33.88888889,26.11111111,45,6,24
33.33333333,25.55555556,45,6,25
32.22222222,24.44444444,45,6,26
32.22222222,26.11111111,45,6,27
33.33333333,24.44444444,45,6,28
28.33333333,25.55555556,45,6,29
32.22222222,26.11111111,45,6,30
38.33333333,19.44444444,44,4,11
39.44444444,22.22222222,44,4,12
36.11111111,25,44,4,13
39.44444444,22.22222222,44,4,14
35,19.44444444,44,4,15
37.77777778,23.88888889,44,4,16
35.55555556,24.44444444,44,4,17
36.66666667,21.11111111,44,4,18
32.22222222,21.11111111,44,4,19
35,21.66666667,44,4,20
37.22222222,23.88888889,44,4,21
35.55555556,25.55555556,44,4,22
35.55555556,22.22222222,44,4,23
34.44444444,22.22222222,44,4,24
36.66666667,24.44444444,44,4,25
32.22222222,25,44,4,26
31.11111111,23.88888889,44,4,27
35,23.33333333,44,4,28
35.55555556,26.11111111,44,4,29
37.77777778,27.22222222,44,4,30
38.88888889,27.77777778,44,5,1
38.33333333,27.77777778,44,5,2
37.77777778,27.77777778,44,5,3
40,27.22222222,44,5,4
37.77777778,26.11111111,44,5,5
37.22222222,26.66666667,44,5,6
37.77777778,28.33333333,44,5,7
37.77777778,27.77777778,44,5,8
39.44444444,27.22222222,44,5,9
36.66666667,23.88888889,44,5,10
36.66666667,23.88888889,44,5,11
35,27.77777778,44,5,12
36.66666667,27.22222222,44,5,13
39.44444444,27.77777778,44,5,14
41.66666667,27.22222222,44,5,15
41.66666667,28.33333333,44,5,16
37.22222222,25.55555556,44,5,17
36.66666667,22.22222222,44,5,18
36.11111111,25,44,5,19
36.66666667,27.22222222,44,5,20
38.33333333,26.66666667,44,5,21
39.44444444,26.66666667,44,5,22
35.55555556,28.88888889,44,5,23
37.22222222,29.44444444,44,5,24
33.88888889,28.33333333,44,5,25
34.44444444,28.88888889,44,5,26
34.44444444,28.88888889,44,5,27
35.55555556,21.11111111,44,5,28
33.33333333,25.55555556,44,5,29
34.44444444,24.44444444,44,5,30
35.55555556,25,44,5,31
35.55555556,25.55555556,44,6,1
34.44444444,23.33333333,44,6,2
36.66666667,26.66666667,44,6,3
35.55555556,23.88888889,44,6,4
38.33333333,25.55555556,44,6,5
36.11111111,24.44444444,44,6,6
37.22222222,26.11111111,44,6,7
36.66666667,25.55555556,44,6,8
36.11111111,25.55555556,44,6,9
37.22222222,27.77777778,44,6,10
36.66666667,27.77777778,44,6,11
35.55555556,27.22222222,44,6,12
36.11111111,26.11111111,44,6,13
36.66666667,26.66666667,44,6,14
35.55555556,27.22222222,44,6,15
42.22222222,28.88888889,44,6,16
42.77777778,31.11111111,44,6,17
40.55555556,23.88888889,44,6,18
38.88888889,28.33333333,44,6,19
38.88888889,26.11111111,44,6,20
32.77777778,25.55555556,44,6,21
37.22222222,26.66666667,44,6,22
36.11111111,25,44,6,23
31.11111111,25.55555556,44,6,24
32.22222222,25,44,6,25
28.88888889,23.88888889,44,6,26
31.66666667,25,44,6,27
33.33333333,26.66666667,44,6,28
34.44444444,26.11111111,44,6,29
33.88888889,26.66666667,44,6,30
33.33333333,26.66666667,44,7,1
30.55555556,27.22222222,44,7,2
27.22222222,24.44444444,44,7,3
30.55555556,25.55555556,44,7,4
33.33333333,26.66666667,44,7,5
32.77777778,26.66666667,44,7,6
32.22222222,26.11111111,44,7,7
33.33333333,26.11111111,44,7,8
33.33333333,26.11111111,44,7,9
32.22222222,26.11111111,44,7,10
30.55555556,26.11111111,44,7,11
30.55555556,26.11111111,44,7,12
28.33333333,25,44,7,13
30,24.44444444,44,7,14
31.66666667,25,44,7,15
31.66666667,25.55555556,44,7,16
32.77777778,25.55555556,44,7,17
33.33333333,26.11111111,44,7,18
32.22222222,26.11111111,44,7,19
30.55555556,26.11111111,44,7,20
32.22222222,25.55555556,44,7,21
32.22222222,26.11111111,44,7,22
30,25.55555556,44,7,23
31.66666667,27.22222222,44,7,24
31.11111111,25.55555556,44,7,25
31.11111111,25,44,7,26
34.44444444,26.11111111,44,7,27
33.33333333,26.11111111,44,7,28
32.77777778,25.55555556,44,7,29
31.66666667,25,44,7,30
29.44444444,24.44444444,44,7,31
27.77777778,25.55555556,44,8,1
33.88888889,25.55555556,44,8,2
35,25,44,8,3
32.22222222,25.55555556,44,8,4
32.22222222,26.11111111,44,8,5
30,25,44,8,6
27.77777778,25.55555556,44,8,7
32.22222222,26.11111111,44,8,8
31.66666667,27.22222222,44,8,9
27.77777778,25,44,8,10
31.11111111,25,44,8,11
31.11111111,25.55555556,44,8,12
31.11111111,24.44444444,44,8,13
31.11111111,26.11111111,44,8,14
34.44444444,25.55555556,44,8,15
35.55555556,26.11111111,44,8,16
35.55555556,26.11111111,44,8,17
33.88888889,27.22222222,44,8,18
30.55555556,25.55555556,44,8,19
31.66666667,25.55555556,44,8,20
33.33333333,26.11111111,44,8,21
34.44444444,26.66666667,44,8,22
35,26.66666667,44,8,23
32.22222222,23.88888889,44,8,24
27.77777778,24.44444444,44,8,25
31.11111111,26.11111111,44,8,26
32.22222222,25.55555556,44,8,27
33.33333333,26.66666667,44,8,28
30.55555556,25,44,8,29
30.55555556,23.33333333,44,8,30
32.77777778,25,44,8,31
31.66666667,23.33333333,44,9,1
32.77777778,26.66666667,44,9,2
33.33333333,25.55555556,44,9,3
32.22222222,25.55555556,44,9,4
31.66666667,25.55555556,44,9,5
32.22222222,26.11111111,44,9,6
32.77777778,26.11111111,44,9,7
33.33333333,26.11111111,44,9,8
30.55555556,23.88888889,44,9,9
32.77777778,25.55555556,44,9,10
33.88888889,26.11111111,44,9,11
32.77777778,26.11111111,44,9,12
34.44444444,26.11111111,44,9,13
35.55555556,26.66666667,44,9,14
35.55555556,26.66666667,44,9,15
35,26.11111111,44,9,16
33.88888889,26.11111111,44,9,17
33.33333333,25.55555556,44,9,18
31.66666667,25,44,9,19
32.22222222,25.55555556,44,9,20
29.44444444,25.55555556,44,9,21
32.22222222,25,44,9,22
32.22222222,25,44,9,23
32.77777778,25.55555556,44,9,24
33.88888889,26.11111111,44,9,25
33.88888889,26.11111111,44,9,26
32.77777778,25.55555556,44,9,27
33.88888889,25.55555556,44,9,28
32.22222222,25.55555556,44,9,29
30,25.55555556,44,9,30
32.77777778,25,44,10,1
32.77777778,25.55555556,44,10,2
28.33333333,23.88888889,44,10,3
31.66666667,23.88888889,44,10,4
31.66666667,24.44444444,44,10,5
32.77777778,25,44,10,6
33.33333333,26.11111111,44,10,7
33.88888889,26.66666667,44,10,8
33.88888889,25,44,10,9
31.66666667,21.11111111,44,10,10
30.55555556,19.44444444,44,10,11
31.11111111,19.44444444,44,10,12
31.66666667,20.55555556,44,10,13
32.77777778,22.77777778,44,10,14
31.66666667,22.77777778,44,10,15
26.66666667,22.22222222,44,10,16
31.11111111,22.22222222,44,10,17
30.55555556,23.33333333,44,10,18
31.66666667,23.33333333,44,10,19
32.77777778,24.44444444,44,10,20
32.22222222,24.44444444,44,10,21
32.22222222,22.77777778,44,10,22
31.11111111,19.44444444,44,10,23
32.22222222,18.33333333,44,10,24
31.66666667,17.77777778,44,10,25
31.66666667,20,44,10,26
28.33333333,20.55555556,44,10,27
32.22222222,22.22222222,44,10,28
31.11111111,23.33333333,44,10,29
31.11111111,22.77777778,44,10,30
32.77777778,21.11111111,44,10,31
32.22222222,21.11111111,44,11,1
33.33333333,18.33333333,44,11,2
33.33333333,18.88888889,44,11,3
32.77777778,20.55555556,44,11,4
32.77777778,21.11111111,44,11,5
32.22222222,18.88888889,44,11,6
31.66666667,16.11111111,44,11,7
30.55555556,16.11111111,44,11,8
31.66666667,16.11111111,44,11,9
31.11111111,16.11111111,44,11,10
31.11111111,15,44,11,11
31.66666667,15,44,11,12
31.11111111,16.11111111,44,11,13
30.55555556,16.11111111,44,11,14
30.55555556,15.55555556,44,11,15
31.11111111,16.11111111,44,11,16
30,16.11111111,44,11,17
30,14.44444444,44,11,18
29.44444444,15,44,11,19
27.77777778,13.33333333,44,11,20
29.44444444,12.22222222,44,11,21
30,13.88888889,44,11,22
29.44444444,13.88888889,44,11,23
29.44444444,15,44,11,24
30,13.88888889,44,11,25
30,12.77777778,44,11,26
28.33333333,12.22222222,44,11,27
28.88888889,12.22222222,44,11,28
28.88888889,12.77777778,44,11,29
28.88888889,10,44,11,30
30,11.11111111,44,12,1
30,11.66666667,44,12,2
30,12.22222222,44,12,3
29.44444444,12.77777778,44,12,4
29.44444444,14.44444444,44,12,5
31.11111111,13.88888889,44,12,6
28.33333333,12.22222222,44,12,7
28.33333333,13.88888889,44,12,8
29.44444444,14.44444444,44,12,9
28.88888889,14.44444444,44,12,10
30.55555556,14.44444444,44,12,11
29.44444444,12.77777778,44,12,12
28.33333333,12.22222222,44,12,13
27.77777778,11.66666667,44,12,14
30,13.33333333,44,12,15
28.33333333,12.77777778,44,12,16
27.77777778,11.66666667,44,12,17
29.44444444,14.44444444,44,12,18
29.44444444,14.44444444,44,12,19
29.44444444,13.33333333,44,12,20
28.88888889,12.77777778,44,12,21
29.44444444,12.77777778,44,12,22
30.55555556,12.22222222,44,12,23
31.11111111,13.33333333,44,12,24
28.88888889,13.33333333,44,12,25
28.33333333,10.55555556,44,12,26
27.22222222,8.888888889,44,12,27
27.77777778,9.444444444,44,12,28
28.88888889,10.55555556,44,12,29
29.44444444,11.11111111,44,12,30
29.44444444,12.22222222,44,12,31
28.88888889,12.77777778,45,1,1
26.66666667,15,45,1,2
25.55555556,10.55555556,45,1,3
25,7.222222222,45,1,4
26.66666667,8.333333333,45,1,5
16.66666667,12.22222222,45,1,6
21.11111111,9.444444444,45,1,7
21.11111111,7.777777778,45,1,8
23.88888889,9.444444444,45,1,9
25,11.11111111,45,1,10
26.66666667,12.22222222,45,1,11
25.55555556,15,45,1,12
25,13.33333333,45,1,13
25.55555556,9.444444444,45,1,14
26.66666667,9.444444444,45,1,15
27.22222222,10.55555556,45,1,16
25.55555556,9.444444444,45,1,17
25.55555556,10.55555556,45,1,18
26.66666667,11.11111111,45,1,19
27.22222222,11.66666667,45,1,20
27.77777778,12.22222222,45,1,21
27.22222222,12.77777778,45,1,22
27.77777778,13.88888889,45,1,23
27.22222222,10,45,1,24
27.77777778,9.444444444,45,1,25
28.88888889,10.55555556,45,1,26
29.44444444,12.77777778,45,1,27
27.77777778,11.66666667,45,1,28
26.66666667,10.55555556,45,1,29
27.77777778,7.777777778,45,1,30
28.33333333,12.22222222,45,1,31
28.88888889,14.44444444,45,2,1
25,12.77777778,45,2,2
25,10.55555556,45,2,3
25.55555556,8.888888889,45,2,4
26.66666667,7.777777778,45,2,5
30.55555556,11.11111111,45,2,6
31.11111111,15.55555556,45,2,7
31.11111111,18.33333333,45,2,8
30,13.88888889,45,2,9
31.66666667,14.44444444,45,2,10
30.55555556,11.66666667,45,2,11
31.66666667,14.44444444,45,2,12
33.88888889,22.22222222,45,2,13
31.11111111,14.44444444,45,2,14
28.33333333,11.11111111,45,2,15
27.77777778,9.444444444,45,2,16
29.44444444,11.11111111,45,2,17
29.44444444,14.44444444,45,2,18
28.88888889,17.77777778,45,2,19
29.44444444,16.11111111,45,2,20
30,12.77777778,45,2,21
30,15,45,2,22
29.44444444,12.22222222,45,2,23
31.11111111,13.88888889,45,2,24
30.55555556,10,45,2,25
31.66666667,12.22222222,45,2,26
33.33333333,12.77777778,45,2,27
36.11111111,20,45,2,28
36.66666667,19.44444444,45,3,1
37.22222222,21.11111111,45,3,2
36.66666667,21.11111111,45,3,3
37.77777778,18.33333333,45,3,4
33.88888889,19.44444444,45,3,5
31.11111111,18.33333333,45,3,6
31.11111111,17.22222222,45,3,7
32.22222222,15,45,3,8
34.44444444,12.22222222,45,3,9
34.44444444,15,45,3,10
35.55555556,17.22222222,45,3,11
33.33333333,18.33333333,45,3,12
30.55555556,17.22222222,45,3,13
31.66666667,20.55555556,45,3,14
33.33333333,17.77777778,45,3,15
33.33333333,22.22222222,45,3,16
35,23.33333333,45,3,17
34.44444444,24.44444444,45,3,18
37.77777778,23.88888889,45,3,19
38.88888889,23.33333333,45,3,20
37.22222222,23.88888889,45,3,21
36.66666667,22.22222222,45,3,22
37.77777778,23.33333333,45,3,23
37.77777778,22.77777778,45,3,24
38.33333333,23.88888889,45,3,25
39.44444444,23.33333333,45,3,26
37.22222222,22.77777778,45,3,27
38.88888889,23.33333333,45,3,28
38.88888889,22.77777778,45,3,29
36.66666667,23.88888889,45,3,30
34.44444444,23.88888889,45,3,31
34.44444444,24.44444444,45,4,1
34.44444444,24.44444444,45,4,2
36.11111111,25,45,4,3
37.22222222,24.44444444,45,4,4
37.77777778,23.33333333,45,4,5
38.88888889,24.44444444,45,4,6
37.22222222,25,45,4,7
35,25.55555556,45,4,8
37.77777778,25.55555556,45,4,9
38.33333333,23.88888889,45,4,10
36.11111111,24.44444444,45,4,11
36.11111111,23.33333333,45,4,12
36.66666667,24.44444444,45,4,13
35.55555556,22.22222222,45,4,14
33.33333333,20,45,4,15
31.66666667,18.33333333,45,4,16
34.44444444,17.77777778,45,4,17
33.33333333,22.22222222,45,4,18
36.66666667,22.22222222,45,4,19
34.44444444,21.11111111,45,4,20
30,19.44444444,45,4,21
31.11111111,17.77777778,45,4,22
31.66666667,18.88888889,45,4,23
33.88888889,19.44444444,45,4,24
33.88888889,20,45,4,25
35,22.77777778,45,4,26
33.88888889,21.66666667,45,4,27
33.88888889,22.22222222,45,4,28
32.77777778,22.22222222,45,4,29
35,22.77777778,45,4,30
35,23.88888889,45,5,1
35,24.44444444,45,5,2
35.55555556,24.44444444,45,5,3
38.33333333,26.11111111,45,5,4
37.22222222,26.66666667,45,5,5
38.33333333,27.22222222,45,5,6
37.22222222,26.66666667,45,5,7
36.66666667,27.22222222,45,5,8
36.11111111,23.88888889,45,5,9
33.33333333,23.88888889,45,5,10
36.66666667,21.66666667,45,5,11
36.11111111,23.33333333,45,5,12
37.22222222,26.66666667,45,5,13
37.22222222,24.44444444,45,5,14
32.22222222,21.11111111,45,5,15
32.22222222,22.77777778,45,5,16
33.88888889,23.33333333,45,5,17
35,23.88888889,45,5,18
33.33333333,23.88888889,45,5,19
36.11111111,23.33333333,45,5,20
36.66666667,22.22222222,45,5,21
34.44444444,23.33333333,45,5,22
36.11111111,25.55555556,45,5,23
35.55555556,23.88888889,45,5,24
35,27.77777778,45,5,25
35.55555556,21.66666667,45,5,26
33.33333333,21.11111111,45,5,27
32.22222222,22.77777778,45,5,28
34.44444444,23.33333333,45,5,29
34.44444444,22.77777778,45,5,30
35.55555556,25,45,5,31
35.55555556,25.55555556,45,6,1
35.55555556,27.22222222,45,6,2
37.22222222,27.77777778,45,6,3
37.22222222,27.77777778,45,6,4
37.77777778,28.33333333,45,6,5
37.22222222,28.33333333,45,6,6
35,26.11111111,45,6,7
34.44444444,24.44444444,45,6,8
32.22222222,25,45,6,9
34.44444444,26.11111111,45,6,10
33.33333333,25.55555556,45,6,11
35,26.66666667,45,6,12
35,25.55555556,45,6,13
37.77777778,28.88888889,45,6,14
39.44444444,28.88888889,45,6,15
39.44444444,23.88888889,45,6,16
35,26.66666667,45,6,17
36.66666667,24.44444444,45,6,18
37.22222222,26.66666667,45,6,19
35,25.55555556,45,6,20
36.11111111,26.11111111,45,6,21
32.22222222,26.66666667,45,6,22
32.77777778,26.66666667,45,6,23
32.22222222,25.55555556,45,6,24
33.88888889,25,45,6,25
29.44444444,25,45,6,26
31.11111111,25.55555556,45,6,27
30,25.55555556,45,6,28
28.88888889,24.44444444,45,6,29
33.33333333,25.55555556,45,6,30
32.77777778,25.55555556,45,7,1
29.44444444,24.44444444,45,7,2
30.55555556,25,45,7,3
33.33333333,26.11111111,45,7,4
33.33333333,26.66666667,45,7,5
33.33333333,26.66666667,45,7,6
33.88888889,25.55555556,45,7,7
33.33333333,25.55555556,45,7,8
31.11111111,25.55555556,45,7,9
30,26.66666667,45,7,10
31.11111111,26.11111111,45,7,11
31.11111111,26.11111111,45,7,12
32.22222222,26.11111111,45,7,13
31.11111111,26.11111111,45,7,14
33.33333333,26.66666667,45,7,15
33.88888889,26.66666667,45,7,16
34.44444444,26.11111111,45,7,17
34.44444444,27.22222222,45,7,18
33.33333333,26.66666667,45,7,19
32.77777778,26.66666667,45,7,20
32.22222222,26.11111111,45,7,21
29.44444444,26.11111111,45,7,22
32.77777778,25.55555556,45,7,23
33.33333333,26.11111111,45,7,24
31.66666667,26.66666667,45,7,25
31.11111111,25.55555556,45,7,26
30.55555556,25.55555556,45,7,27
32.77777778,26.11111111,45,7,28
32.77777778,26.66666667,45,7,29
33.88888889,27.22222222,45,7,30
32.22222222,24.44444444,45,7,31
33.88888889,26.66666667,45,8,1
34.44444444,26.66666667,45,8,2
35.55555556,26.66666667,45,8,3
35.55555556,27.77777778,45,8,4
35.55555556,27.77777778,45,8,5
34.44444444,27.77777778,45,8,6
33.88888889,26.11111111,45,8,7
35,26.66666667,45,8,8
32.22222222,26.66666667,45,8,9
32.77777778,24.44444444,45,8,10
33.88888889,24.44444444,45,8,11
32.22222222,25.55555556,45,8,12
32.22222222,25.55555556,45,8,13
31.11111111,25.55555556,45,8,14
31.66666667,26.11111111,45,8,15
28.33333333,26.11111111,45,8,16
27.77777778,25,45,8,17
30,24.44444444,45,8,18
32.22222222,25,45,8,19
31.66666667,25.55555556,45,8,20
32.22222222,25,45,8,21
33.33333333,26.11111111,45,8,22
33.88888889,26.66666667,45,8,23
33.33333333,26.66666667,45,8,24
31.66666667,25.55555556,45,8,25
33.33333333,25.55555556,45,8,26
33.88888889,26.66666667,45,8,27
33.88888889,26.66666667,45,8,28
33.33333333,26.66666667,45,8,29
33.33333333,26.66666667,45,8,30
33.33333333,26.11111111,45,8,31
33.33333333,25.55555556,45,9,1
32.77777778,24.44444444,45,9,2
32.77777778,23.88888889,45,9,3
34.44444444,25.55555556,45,9,4
33.88888889,26.11111111,45,9,5
33.33333333,25.55555556,45,9,6
31.66666667,24.44444444,45,9,7
30.55555556,25,45,9,8
29.44444444,25,45,9,9
31.66666667,25,45,9,10
31.11111111,25,45,9,11
33.33333333,23.88888889,45,9,12
33.33333333,24.44444444,45,9,13
34.44444444,25,45,9,14
32.77777778,25,45,9,15
34.44444444,25,45,9,16
32.77777778,25,45,9,17
33.88888889,25,45,9,18
32.77777778,25,45,9,19
31.66666667,23.88888889,45,9,20
31.11111111,24.44444444,45,9,21
33.33333333,23.33333333,45,9,22
33.88888889,23.88888889,45,9,23
35,23.88888889,45,9,24
33.88888889,23.88888889,45,9,25
33.88888889,22.22222222,45,9,26
34.44444444,23.88888889,45,9,27
31.66666667,23.88888889,45,9,28
29.44444444,24.44444444,45,9,29
31.66666667,23.33333333,45,9,30
32.77777778,23.33333333,45,10,1
33.33333333,24.44444444,45,10,2
33.33333333,25,45,10,3
32.22222222,23.88888889,45,10,4
32.22222222,23.88888889,45,10,5
32.22222222,22.77777778,45,10,6
33.33333333,22.77777778,45,10,7
33.33333333,21.11111111,45,10,8
32.77777778,21.66666667,45,10,9
32.77777778,22.22222222,45,10,10
32.77777778,23.33333333,45,10,11
32.77777778,22.22222222,45,10,12
32.22222222,20.55555556,45,10,13
30,20.55555556,45,10,14
28.88888889,21.11111111,45,10,15
31.11111111,21.11111111,45,10,16
31.11111111,21.66666667,45,10,17
29.44444444,18.33333333,45,10,18
26.66666667,21.11111111,45,10,19
23.88888889,18.88888889,45,10,20
28.88888889,20.55555556,45,10,21
26.66666667,21.11111111,45,10,22
25.55555556,21.11111111,45,10,23
28.33333333,20.55555556,45,10,24
29.44444444,19.44444444,45,10,25
29.44444444,20,45,10,26
28.88888889,20,45,10,27
30,18.88888889,45,10,28
30.55555556,19.44444444,45,10,29
30.55555556,19.44444444,45,10,30
32.22222222,19.44444444,45,10,31
30,18.88888889,45,11,1
28.33333333,16.66666667,45,11,2
28.33333333,17.22222222,45,11,3
30,18.33333333,45,11,4
30.55555556,20,45,11,5
30,20.55555556,45,11,6
30.55555556,18.88888889,45,11,7
30.55555556,18.88888889,45,11,8
30,15,45,11,9
30,16.66666667,45,11,10
30,17.77777778,45,11,11
29.44444444,18.88888889,45,11,12
28.88888889,18.88888889,45,11,13
28.88888889,18.88888889,45,11,14
28.88888889,17.22222222,45,11,15
28.33333333,16.11111111,45,11,16
28.88888889,17.77777778,45,11,17
27.77777778,15,45,11,18
28.33333333,12.22222222,45,11,19
27.77777778,13.88888889,45,11,20
27.77777778,13.33333333,45,11,21
27.77777778,13.33333333,45,11,22
28.33333333,12.22222222,45,11,23
28.33333333,11.66666667,45,11,24
27.77777778,13.88888889,45,11,25
27.77777778,12.77777778,45,11,26
28.33333333,11.66666667,45,11,27
28.88888889,12.77777778,45,11,28
27.77777778,13.33333333,45,11,29
28.33333333,12.77777778,45,11,30
28.88888889,12.77777778,45,12,1
28.33333333,12.22222222,45,12,2
26.11111111,12.22222222,45,12,3
26.66666667,11.11111111,45,12,4
26.66666667,10.55555556,45,12,5
26.11111111,10.55555556,45,12,6
25.55555556,11.66666667,45,12,7
26.11111111,12.77777778,45,12,8
26.66666667,13.33333333,45,12,9
26.11111111,12.22222222,45,12,10
26.11111111,12.77777778,45,12,11
25.55555556,12.22222222,45,12,12
26.66666667,12.22222222,45,12,13
26.66666667,14.44444444,45,12,14
23.33333333,15.55555556,45,12,15
26.66666667,15,45,12,16
26.11111111,12.77777778,45,12,17
25.55555556,10.55555556,45,12,18
25.55555556,11.11111111,45,12,19
25.55555556,9.444444444,45,12,20
25.55555556,9.444444444,45,12,21
26.66666667,8.333333333,45,12,22
28.33333333,12.22222222,45,12,23
22.77777778,10.55555556,45,12,24
22.22222222,10,45,12,25
24.44444444,6.111111111,45,12,26
25.55555556,7.222222222,45,12,27
